patchids,classes
01cf2b70-5099-46d9-8612-68cc4c918a77,0
f63e1c63-6962-4af1-9dc1-22d8abc88422,0
c2068f4b-7bf6-4509-a2ed-57710ec80a4e,0
9520a458-051c-416f-9cfd-cc22f8e2b6e5,0
286fb669-0451-4f10-b1e1-bf808e384608,0
12ca5b5e-47d3-4c9a-baf3-75f4a15f6fcc,0
961c0389-2bfe-4222-9d3f-d21ab5b2f1b6,0
366c80d7-367f-4e5e-911f-71db3dccc8b9,0
aa0c1f7e-4569-4c71-bf9a-42a0b9498385,0
3fa90ff7-e9c8-4f4a-a49a-307c805705a7,0
cd3e9e4c-431c-40c1-b7bd-2da6dc6b7d8c,0
1395887b-4d23-4e14-84eb-3d1449c6ce4d,0
8682d287-59f6-4ab0-91cd-dfb3fd2d4fe5,0
f60a86f9-ed47-4b15-a132-e4068c093b74,0
b6939d6a-c1f7-4ac6-ab09-c3f8e971b3d4,0
3ef774a3-ed10-4ba6-bdcb-e061e2d14a97,0
35ccc86b-4f96-449e-916b-d637c03d3645,0
dbb4d67e-3952-4cfc-848b-29e9a25cf294,0
5a992e7e-f56a-46b6-8908-dd65f149cdfe,0
ab2feac6-0c26-4da1-ae01-571deb2d8381,0
3f45242d-898a-4a9e-aea4-b1b8a58b833b,0
c9e8a690-6a6c-4316-9a8f-287645bc5be8,0
b8c7dec7-b358-452c-87c8-4c16585eb725,0
ea88c9d4-41d3-4c95-9675-0907c8d0faba,0
cb6c438d-f62d-489c-aebe-9493124b4199,0
ddd86038-c094-4b6c-8363-e55dd340c583,0
ec9a87b0-606b-41f6-acbb-a5768daa1c55,0
b205b07e-2196-47ff-9be7-83c8c9c079d8,0
37047547-515d-4252-a65b-30eadc5313ff,0
b8153fa8-7133-4fd5-8f47-c5ead757b28d,0
00a0bd72-b2cc-4ede-a295-34fdc9af3710,0
1630d600-8949-4ffd-8ffa-a13526793a55,0
503e8dfe-b764-422e-9c0a-8886bbc59a50,0
54ed5245-f362-49a2-8f00-cecb7cb37d54,0
02fe3206-c215-4238-a379-ccc0b776c10d,0
d1f4b68d-80bf-4709-81cf-1c9dfe55e21d,0
d36a014b-53be-45a5-af1f-40865cf0800e,0
a0f1c532-9462-4187-96a0-b0d00c902887,0
ad7e2a0c-48d6-4d1c-ab34-2d2b51bb9fae,0
397d3e73-8e6e-4877-b3f6-57e8d211bb20,0
a6f94663-5fe1-4c55-a896-846e0dc70833,0
bdf38f07-c5e8-4bbd-9487-5e8627669ef9,0
af71b432-903f-43e1-9988-25b69f66cfb4,0
3d82bb34-cf04-4df7-a068-ffbfedbfd201,0
82d1ed5e-2557-4a73-bdbb-ec02eeeda694,0
c558fa68-4156-4e71-a77c-7a1619e82f7f,0
f0a4b9ab-558b-4ac2-88e7-eb5026af33ed,0
86771719-4d1c-40b1-bf42-0f5d5b1c74b8,0
e9b35d77-61fd-4bf4-9c26-a05b901efd4d,0
8c5647b0-9f36-4cb5-bcdb-2bc5fa9bf1cb,0
0e426e81-46b4-45a4-9103-70a3bbad0ee2,0
f3d547fd-2a43-4418-ad16-9325e6af3670,0
e0fbba84-d224-4365-8642-66e92bae1157,0
6f8cdb5f-4a59-4470-bae3-87fb961942d7,0
2e10222a-c38f-4512-8f8f-52eeb3b87a00,0
99e602b6-79ba-4a63-8147-1b32cde3b332,0
4f486d45-038e-48b3-a23f-f28de17a43d5,0
19bf3c3d-2d27-45ff-ad90-2b4b71c2f599,0
a53f2ca9-c099-4172-8a25-8426eb643857,0
b97acbd2-ad2f-4df7-99fc-195540ce2d1e,0
07d5111a-6ae5-409c-a2fe-4397b9497031,0
b2380682-b6c5-4ab5-9245-d3a5f388e03a,0
89d4d202-5589-481b-a9fe-7f850b9d3d1f,0
03509f1a-d1c3-47b7-80eb-a4f2a1417250,0
c84f2e6a-660b-4b36-8170-17bae6f8adef,0
cfaaceb2-f8aa-4575-89c0-c7b3e03369a8,0
4db92421-39a5-48a9-977b-b92c5133cc13,0
8c8675d0-6f0d-4774-b30c-f19cfe4f2150,0
d34d097f-6067-48e4-9c40-89c4345507cb,0
bbc1f8ee-f153-453a-94d0-716b717aa897,0
57eb2f48-712c-4be3-b163-8a91b1e64be7,0
a8156037-9941-4d49-b25a-838cbe1cd544,0
23c12b93-09ab-47b0-86d9-97c91e13a25d,0
1992d60d-8cd3-44ba-b7b2-648a2713cba8,0
ae0c472a-6c01-4dcf-b07a-ee20e54ecb20,0
753fd32a-dde7-4d5a-9981-64a2a01e734a,0
200d563f-6fbf-4c8a-beb2-11c2f95d4ac3,0
cb2ef481-de7d-485d-bbb8-dd950436cf66,0
3697c3eb-89e8-45a0-bba8-da4e9bd1b4fb,0
4ae854fd-9273-4a61-a035-37627f58171b,0
79090d0f-25b7-47e5-bf9a-b81bb987461a,0
3767209f-3247-4d3f-a20d-68a1b3241516,0
15e269cb-2dff-4a84-bd3c-39f448b19d9c,0
f6e357b3-5787-47eb-b2b9-5393c0cbee6a,0
cc4e4782-7aeb-462c-b876-7bbf235b00e9,0
c8a9378b-08a6-4917-9ed1-445ae0f472fb,0
e3f8fd0f-4f99-4d86-9011-98c63e1c7707,0
a1ebb057-5543-4e07-9bf5-d829a96e6790,0
8e102433-d141-4b42-9c40-d26853fc5dd7,0
da428230-ada3-4e8b-a086-5ac14ab5d8e1,0
958225a1-7148-47dd-b509-639951b37701,0
0df24905-079b-41ab-8250-7ba3beb00cbc,0
d8144e9c-2e5c-4d76-9c5e-b95f210d2f43,0
b342f9af-68d4-4f39-bb57-9a60ea390da2,0
d2025045-988c-438b-8837-a0bb6996e784,0
2c24ca00-3cad-4173-b6f5-bdc19448f443,0
c8ba96b5-65bc-4351-9e56-0ab7c69abcf4,0
b53de449-6e69-4a4c-871f-f2fb6d177474,0
1b858ebd-5b9a-404e-a0f6-e593f1592d8f,0
2d3814ee-ada7-4b50-980d-923c145982f6,0
c797a458-fd17-40fe-8d44-2aedd26aee00,0
aa34aaa4-8136-440f-9413-999b602dfce5,0
5d1ccf2a-d8fe-4d59-9f4f-589288ef9acb,0
00979744-87f8-4567-aa0c-6240708ded57,0
ecfb20fb-b9a7-412d-98a9-a12ca64abf1e,0
6dbd7b9a-9d82-4fa3-9904-c19c336c722b,0
b5c0746b-b340-4e2f-ab8e-ac46ec0e164e,0
39704c4b-b0fa-42f7-b85f-32b3f366e0f6,0
b31d8214-b37f-49f4-bc39-32f05b1f5fcb,0
4445736b-fa70-4b12-a291-47e17e1814d3,0
f06fb933-eb3e-4ea9-a0b4-822d3c51e4d1,0
76d5b052-23d5-40cb-9348-5ec7fb8ec65f,0
f48f6701-c257-4b39-8019-4f2e67e40d0c,0
506dc5fb-4e2f-4b31-a011-03be8807b6d4,0
246acd40-d151-430b-ad92-115649205c1e,0
5afedf3e-a111-442f-abd5-7ca5e886cd5d,0
7c129848-5dac-4265-a023-16cac107f06a,0
e769bafc-5def-4074-8a93-897855f23c54,0
0d110eda-00f9-44d6-b59b-42d05186e150,0
40a6ee1d-320a-4042-a508-7087fce6488b,0
582340b5-7b27-4045-913b-32ec16f6a07f,0
8e65e2c9-8dc0-4a90-a833-044c0c4ff10e,0
b649743e-33aa-4ba5-8678-921c2d57515b,0
c5bd8f32-f226-4674-81b9-c2252f976b73,0
23e675bb-f77e-426b-806a-09bbc1e2016f,0
181d2de4-fc18-486e-83bf-f5898af58c1b,0
8ef1e4f7-f794-427f-b173-dac7f23d897d,0
b064bfae-89a3-48db-b885-468db437ee20,0
74251b8c-3d5a-42d9-8fca-23e307066ae5,0
ec09042b-1edf-4b8d-aa83-53062e49434b,0
33bfd35c-c8ea-4e70-8eb6-60e112eb3bdb,0
0eb73156-fd4a-46c2-be7f-01fee21070c8,0
f9d950b3-c0c5-4c5a-986a-b95119b66de3,0
8dc37147-1d70-4be7-96e5-f0a7cc14feea,0
6cd2afb6-b3e2-48da-9f46-f2fb67db527c,0
8002002a-3f77-4a99-8425-a1ab4dc28a98,0
3eb66ef2-121c-4001-a7c5-116b3e8bf467,0
37cb0018-a78d-431b-b784-6a7ae3aedeab,0
e5f96be1-467a-4514-8bae-7e38304ccaad,0
f290719f-2959-40dc-a2ff-a152108cab22,0
77ccc8e4-db76-424b-91d2-220c48977ca6,0
7e985b67-0b01-447f-8855-b521f14db19a,0
0a093c20-358b-4f38-be21-4473d59f2666,0
778a9c96-d92c-4f64-b024-752c418d120a,0
5ab22190-0c61-4f1e-9c18-c3d659727c58,0
ae6d17ae-f240-4e94-8a38-a606469697a4,0
7fc79f11-a435-4211-897a-203f7cafdde0,0
0a7d9360-203e-49f2-bf5b-056e2cd29661,0
b50ce7d8-b64c-4128-9a4e-7a893a558555,0
6633ba5c-25ee-40af-ae8a-98ba499ee03f,0
127ffed3-7bdf-40af-a17c-396e05b31bb5,0
5edfe0c4-3523-48f4-a878-f9b9a5deec44,0
8178b095-2fc6-414c-839f-d3a4450ea6c1,0
0fba03bb-7856-488a-ac22-e9bba7448d93,0
29f8c4b9-5f2b-43af-a9c7-f7d5edcee35b,0
bc48e336-3fe4-4537-9a42-c041ec804ee9,0
1adc2fba-85f2-458d-9b1d-f704d68fe686,0
e5c58a20-5581-43ed-bb37-f2b4b1fd6c91,0
d7a3bcb2-61f9-44cc-848f-57613e25dc79,0
3b8e54ff-de8c-4c38-b600-afc8227a8804,0
3f07054e-fb97-4f3d-ae0d-5cfda17dae51,0
232d99dd-82c6-403a-8bcf-cdd2dd23c3d9,0
83d6625f-8893-44dc-a0fc-61b80a007080,0
2e7b58a2-4642-48de-bffa-8df637c6de42,0
f4d2e176-13a3-4d4a-830c-29f6a9025406,0
43e02c84-9860-4b62-b213-9cb184440ed8,0
e76f242d-e1af-43d0-ab32-d715fbe44bfa,0
2175d618-abf4-4e0b-839d-a53c8a569232,0
a327870e-ffc3-4a26-9220-0e5bf8ae2a09,0
d2d6768a-2772-43da-a4aa-f96a93cdd33c,0
95180e60-2eb1-48a2-b0a8-0453bf3621db,0
3889820a-ecb6-46f6-bac4-63c717ca8675,0
78f06dc2-ed10-4159-88d6-112bab8781ed,0
73ec4a95-cebc-4a6c-924c-d0ec4207744d,0
1dd120ad-5a89-4e32-bb68-9d9255f92100,0
d9946abe-d8e4-4628-92a8-77d1daaa62fe,0
859069eb-c832-4d08-be66-6e570fa00a21,0
eb5bbf82-ce81-4347-90fe-cd2789dd8d30,0
7dd73cdf-e3aa-472f-81c2-5882ffa6ffa7,0
8ef195c7-b868-4a4b-b3c4-1df8dd0157bf,0
91f44c43-6f7b-43bc-809d-14c6a32b3157,0
7e5497f0-3d08-4f12-8db8-5afd1cd335ac,0
ea0dc4ed-1751-4026-b093-a51a1806b47a,0
f09f2f66-43bd-4b03-9c43-78ba0c91ef6c,0
8f0d12f4-d684-423d-a319-fdb451929cb3,0
71d2d919-bd2e-4ac7-96a9-7effd6458b28,0
4304e952-ef38-4344-a8ad-792487b33c6e,0
53c53874-5507-4c39-b4ba-64cc36dd71d0,0
fb56b67d-8e0b-49e0-a624-18fa04c86f81,0
d787f812-0a60-4f38-9565-bbad31cb40e3,0
05597fde-0fde-49ea-b1e2-6f68c8be7621,0
f30860e4-30cf-4009-8f70-129f2c977eaf,0
4617dd3e-0dcb-46aa-9eb8-ca28ec0ddcdd,0
b49ad564-fa93-47c8-8185-ccde7c8a76a0,0
c66a977a-93ae-4955-a965-7d57a374e4a6,0
0be07a6a-d09c-4efe-82d5-201584cc8088,0
3337729e-afc0-4702-b678-14e954cecef2,0
cbb8e560-b3fb-4809-9398-2380c3236208,0
9dd58e01-a960-4a88-bdaa-16c8ff52077c,0
337f15a3-fc52-4fe5-b010-d180c4530974,0
8eecdf3f-be37-48c6-bb62-5b1be808a478,0
d381dfe1-26af-4af1-b6a4-c08ec0897508,0
fb43de65-afa5-4def-b40c-00834555f0e0,0
f46542d6-849a-48da-ac52-11be67e06d1a,0
2164ca4e-a36e-46e0-8bf1-6302a88ea9bb,0
63e662ed-68e3-4b05-b2fb-6017bba84ab1,0
357df336-298a-4b86-bb09-2995dd6ba1b1,0
a001c7be-53c1-43f5-9fa8-0893aa89b8f5,0
d909ce84-e9b6-4640-a024-bd3a9f81456b,0
52a3a9e0-e535-4c3f-a84f-992fb56aa40f,0
a2835c38-3cd0-42b5-88f6-feb96565ed01,0
81bf1447-032e-471f-92ed-165b666ff75f,0
0efb37a2-ac5d-479d-9fc0-921d4248e9c3,0
12f5c411-b8aa-4f9b-944c-3af294d35a7d,0
9fdabd7b-cd16-45d1-8f25-e7f808ab6216,0
f0d57405-54cd-4d83-86a0-5333a0c18bc4,0
50723eeb-83bf-43b5-9114-526499a2e8b7,0
cf8f5452-55b6-480f-a083-6ccfd83aa9a7,0
47191624-27ba-456b-83c8-86b869c80173,0
a71fddee-3de0-4788-80e5-c588e702a068,0
0a897d1f-2554-48ff-99dd-d397e1d3edae,0
b7bd6d21-64f5-4b00-ab6b-c66aaf7c0086,0
44c25f10-5ae5-4b42-90b2-640718a13ebc,0
96d0f067-662b-4ff2-a299-1a9c92500020,0
19bbc15f-d634-4a6b-8991-4e50f29d7667,0
d0c4a0f5-a86b-4d59-8ad6-9b0dfea7285e,0
17696da8-f9e8-4b9d-9af0-73b3aeeeb328,0
254f2b40-1c5d-48e0-bdb6-5e4ea082d96f,0
9a45f28b-72be-4aab-a448-40dbc5b82f06,0
bba23ce9-9415-48f1-ae7a-e4cca7111a1b,0
6900febd-c76e-45c4-9a25-d434c6747358,0
edd780d5-c784-4c4f-b64f-5c497aab49ae,0
e67516d3-b215-43a1-ba52-9eef1dbef62b,0
aae41a4f-e92b-46f9-b985-1c4b1cd4ff4a,0
897e9a08-9fdc-4759-acfa-f3392cd49635,0
9f641cd8-4278-43d4-bece-d7287b49d77c,0
134fb08d-2fdb-45fb-868d-8bfa46874fa5,0
47986b79-46bd-4e7f-adbb-247ec6c7f038,0
b1464baa-779e-49e4-9900-59010ad150c5,0
d8a72779-2acc-4f82-b5ff-5b555ff84102,0
b38afe4c-d3a8-4698-92c4-b4897e05ddcc,0
b60551f0-92f4-4ef4-b095-e73feeae3d66,0
657fdc9c-0eb7-44c7-84e7-e86a715197fe,0
9c6ab7c4-d62f-4623-94db-885a9e0bac9f,0
ae5681d4-a3be-436b-994b-fe667bf96984,0
42391c84-9680-4e56-bef6-5bbd57493b96,0
93228341-3172-4a46-9f7b-edc8cc7bbd71,0
2d25e6b8-ca7a-4bfd-9dfb-5890b8d27b63,0
bbfcf303-ca67-4706-bf63-1f8c6c4d69d2,0
b1b8e4a5-39cc-42ff-9289-828687298e69,0
c8866931-7615-4ee2-a190-b3ebb578f11a,0
6a7e35d0-ff57-41a2-900b-1ca50e43f6b7,0
f550c41b-cf79-4d1b-a05a-647728a9c394,0
291a2150-e78c-40c2-a94b-19980dcca7a5,0
7caefe03-cc11-44cf-82c0-51d66eafcf61,0
15e4ec61-20a0-400a-a554-45340244fa18,0
533f6bfc-ddbf-4583-a1d3-c085167c6c80,0
36f36405-6cb2-43e3-b91b-3c6d62d95b9a,0
82922f2e-0f84-48c8-aa33-0fa484c5c5d5,0
ccedf5f1-1069-4afd-9993-f4287d114a12,0
9da9328c-a02d-4037-8835-15a83017eb58,0
e9e061eb-48be-47e3-8fb8-8eb7a09ecb0b,0
d122566d-58e7-4558-bbe5-23a77f6a8c09,0
e5a6b2e2-964b-4203-9ad3-e70a40b5811b,0
062658a0-b133-4756-b93c-b1f0c5e1143e,0
ed849cd9-b559-468d-bf1b-1ee33860dcb1,0
4cb31de4-b27a-451e-bdb3-f979c3f40802,0
4c9289b4-f3b1-40cd-a3b4-2a5c5bafdf75,0
457847b3-850f-430b-94e0-2ee54a4e0a2b,0
38a0ceb3-cb7a-4a12-a6c6-2c07cf1caab2,0
79010155-c33b-4801-b99f-8d904bf8cff1,0
af4f0c79-9330-4e9b-b3bd-506860b3e65e,0
58fcb0b6-9086-4156-8b5b-efb3f0312c30,0
56e78ded-5989-4d99-93a1-cd2bfba07187,0
8992e2aa-5fb3-40ab-a83e-da5715411685,0
08d5511e-52e4-4cb2-9e35-ab88933fd8a2,0
805e8b87-8d37-4c1f-90fa-e7e38d6c103d,0
af1d8326-ad57-45fd-9ed5-85bceeccee97,0
4e35fd1f-3e69-4592-bc1a-9c966ae23821,0
4046e278-d8f2-400a-828f-535fc0fa025c,0
029c1047-529a-4d5e-8776-92611c7b3029,0
c2ec2d52-68a4-41ec-963b-4002f3192b3a,0
71fd2922-8440-4018-8e5e-47c60f164335,0
71e53a27-bdb4-4c4c-9730-74cdea41766b,0
c911ccf2-c4ff-4c41-b119-6135511572c5,0
e11ccb1b-12ad-4071-9cb4-4579edf266d0,0
2c4d51fa-b968-42cf-bf08-8e5c99d60857,0
b20b23b4-9d6e-46f1-b71d-66e092ac6723,0
df53f3bb-0f50-49f3-8bf1-b087dc395f9c,0
7cbc0763-6070-4cda-a98f-cb9f154f1c10,0
b4f08595-c759-45da-a496-4c6625cb6d89,0
b3cb422a-48ae-4540-9e50-54f55df10513,0
5389b3b7-bd3d-49c1-888c-cc18dc0112b8,0
bc5666a6-8b13-4e3c-920a-dfbb90c0c595,0
0b9572b7-acb2-4d78-aa11-caa72a6515a1,0
9166bd23-f1e2-4c33-9f1f-5cba6e49a8fc,0
791cc74d-2af4-4b3e-86fb-1eab2eb39901,0
372e2c2a-a6bb-408b-8001-6c4025a03b40,0
899ea1b7-472c-45ed-be03-dcf380a9fa35,0
cfe997f3-1821-463b-94ae-e2993f9860da,0
39896e12-edfe-441a-88d6-4b9d1485fa22,0
5615ea73-e368-4092-814c-cacccd27554e,0
babc80c8-a2b5-40dd-a9a9-c11a0c6a8353,0
5dc6cdf6-18b0-4e82-b02e-80e0bd339577,0
df838ab1-cb26-4ce8-8a64-4338ee7d62e6,0
488f3899-00eb-4393-9bf5-7e0bc34f3ab9,0
d5f49d73-2092-4bf2-8276-02b0db62a89a,0
3f3c1dcb-f897-4419-8419-a94da3eaa098,0
e635c8f0-520e-4223-a231-43166a0ad522,0
c153586a-34c6-4183-a9ef-ea6ccc2b2b69,0
3abd0b8d-04d5-4602-ab47-72462cb4f1ba,0
78256a28-7551-42fa-903a-44e2d4779033,0
03097e1c-8327-4b6f-b5a9-8bf6bdaae1a8,0
d4af50d8-ddd1-4a25-9159-d4a3334a9a68,0
707e0c65-0893-43b0-ae80-ae508a5a8ea9,0
5a5ebdd5-8117-449f-b6d7-cb19fa9a6c0b,0
68b88ad1-1730-4ff8-8207-d412a5f52ba5,0
96d29f6c-cec1-4760-b738-1a5cbf09d3a4,0
86ae6618-f012-48e5-ab43-49db5d2771b3,0
b9c1afd6-7e99-422d-a06e-98e0b18f3a04,0
ad383a0c-3f55-460f-b03b-7c8d36f2f5db,0
6be53e65-b83a-44f5-a561-dc44f7153535,0
5511ff2e-f981-418b-89e5-d7e0c6b6ab50,0
80e26aeb-acaa-4306-a709-9e8b2af3ffb7,0
ada162f6-4a1c-4631-9ffc-4b36bd708db2,0
29ade859-b710-4b0c-be84-65d07452a827,0
6f0b7c27-588e-4a9e-89cd-0b6941219449,0
4d32ccf1-d068-45bd-af1f-85c6bf47bcba,0
220210be-b4f2-40f7-8d55-b39eb350a8f6,0
a5100061-7a04-40e4-91c7-b47b9dd65635,0
43f64d28-4a8f-497e-a742-bd512a03669f,0
5598e7e5-cbec-40a3-afd1-a168e1d40751,0
c6b38a0c-f81f-4ec9-87d8-21fbb4da5d57,0
bc7db76e-fa8f-4213-bbdf-556961c11dac,0
43392346-e51a-4696-8529-350406e61545,0
61858a39-b4a1-4b78-8b59-65430328c319,0
3fa08d58-8b3c-49df-a501-b37341143c8e,0
61daf84d-8a9e-45e7-8d3d-bc449e679ab6,0
74b383ba-a0e3-4206-a1cd-feadf9e486ce,0
8ded0e46-cd60-4ce1-8501-b3bd796a517b,0
305e0ddc-b3b8-4b2d-bc12-3c4a53ab06f4,0
a222c0a1-93f3-4262-8dd3-68833a051423,0
b166791e-7e35-4b7b-990a-d629554abd0f,0
3aeabc1e-87cc-4235-ac9c-49e8cf4b5f44,0
87d54d11-2dd0-4410-b0f0-703f598e0911,0
f17e6370-5ee1-4412-808d-2eb8cdbcf548,0
5982de48-b1ec-453a-ae02-139102896a03,0
336ab02f-69a9-456d-b814-4cf67490b62f,0
96cc3138-1f04-4f59-9cba-f8fd1b760b8c,0
d00836da-b209-4ebf-83d8-6adca44ca5cd,0
e021cde0-26bd-4afc-8ca0-ca7a984cf9e7,0
d79cc156-a419-4fb8-99f3-3f2ce336688a,0
e8f3f59b-6233-4635-b20e-e5d4ab794528,0
db1520aa-98f6-4854-8896-419d12571371,0
7b99e1ca-a9f3-4e53-9993-ffb6d59bcb24,0
ae01df3e-d63c-4f75-942f-5096dd1e3e01,0
9cf97277-267f-4357-9a1c-918dcf79a4f2,0
6cfd0fe4-659d-4881-9246-50ec2621b5d2,0
c111f835-b5da-402f-a1fa-af00f23211b0,0
7ac15af0-5ad7-4ce9-b2c2-88d4c6ded6c3,0
d0d0e354-1f08-4a0c-a3bf-3df77fb60db5,0
da012f57-6559-4882-a79a-bc7a7dc572e9,0
b3ec0d68-277a-47a6-a31f-ce3ce163ab3b,0
ea3fd793-c81c-403e-913c-56608c43cbba,0
3172fd13-9df6-43ff-a4bb-e5c29b178817,0
cae6dfa6-72e4-4e43-b82d-df7f9f6b96e8,0
74a7bbcc-71f4-4bf2-9e68-77c77c59945f,0
b5567867-c715-4161-9c72-5319d6975fbe,0
5b77f12c-bbb0-4991-b098-f62dce8d5122,0
49bc58e5-87d0-4698-8bf5-ad74f41e5e47,0
79528910-c771-4b99-8bc5-bc829f2c618f,0
00281481-0e45-43d5-93a6-8e2ba7de8a3d,0
109d4f82-8618-4eec-93f5-66da8b5d9fdb,0
d80858c8-b935-4fc8-a993-12fac0f863a1,0
e27e0abd-e5df-484b-af41-50215aad9d23,0
4ab789a6-af6e-4b21-af7a-c6c30fda9ae0,0
241f6573-0db5-4214-9aac-3e747a7edc42,0
3f209021-63f9-43f2-a5d2-27fa90b43536,0
6e81d1d2-d785-4eea-bd5f-1825b56476f8,0
7fd2c993-92fd-4225-a89e-c449728108ec,0
89c3e2ce-ba7d-4414-8158-82165f3f9ea3,0
bccaaa9c-40ca-4e52-82a9-39057c07de65,0
087ed5df-162e-4a1e-88f1-e8b64efbf7c6,0
c552d254-a946-44a2-bada-df9fa38090a3,0
7e4f440f-9ffa-45fc-b79c-38c3523cd0e2,0
766ca67f-ca54-4193-becd-938ecbcc351e,0
efed30a7-ec63-4fbb-a74d-53d4124e3632,0
75f9c382-33c4-4e76-a144-9b8aaccde9a6,0
a6bf6d60-98b7-434b-865f-5f7d623ee72d,0
b2a0d4ff-f79e-42d9-a56b-f3548ba14be1,0
914600c8-1c3a-4c42-b043-3ead5fb3ecb7,0
e90cf0da-1eef-4c12-981e-5e4de7ef21c6,0
e46a492a-94a4-420e-95c9-f1006752bb2a,0
23f65b42-31ef-4936-b01e-daf1e9201321,0
88c9581d-dd9b-4f3a-9499-b736e219b605,0
dccdc421-f68a-4317-b916-bfe3dbb9cc8f,0
398f851c-a1eb-4d34-9f42-e3c30724ac83,0
7055bafb-b2a6-4adb-a46d-c1c09d16985f,0
232244f4-bca0-42a1-9aea-c3efeb75f3db,0
9545217e-3abe-4945-a507-4f84f7a7dcb5,0
91b519b6-7d91-46e8-ac9a-2a3f5d99ab36,0
e3b21699-c027-4f22-8922-dc4bf5bd8d6f,0
c619498f-42f4-40bc-99f6-8bd398d42357,0
e05c79e1-db8b-47b1-9253-a8865eaab503,0
31d1085c-db58-4e79-96b2-e3e03f7be1dc,0
8a07ae47-a83b-44de-a43e-b699bd74c2f0,0
2cd9302a-724a-4bcd-a5ab-e822b3c26a56,0
5fc22e49-4f13-44c3-a9ac-57b01111e1ea,0
0fdbf6f5-6d34-47ea-a040-30bbbf19f3cc,0
45bf0e8d-35fe-4194-b598-e29849ba263a,0
6b71a936-9276-47f2-9637-b6abffc9fe11,0
968e4420-e5d0-42e8-9e61-8a3522a6fb77,0
bc5715a9-3ab6-4276-bdce-96b215c4d43c,0
7ffa663f-48fb-4c1b-94d6-4746d2c39c83,0
86543c54-a4d1-4174-aeaf-a1c1837a6c60,0
3bb56bf4-65c5-45d3-8715-92b29a22b4c5,0
aca488df-1d73-4662-b012-17696233d7b3,0
7a210abd-08c2-465b-ba88-c6c8ea3a1583,0
ebabac8d-ffba-4e42-9c87-40e4bd00cc72,0
be3a9842-4266-49e2-971c-b80062a4ace3,0
e704fc03-ed7f-4c25-81b2-857344e4a0f4,0
4f99050a-0287-4a0f-9f44-e27e6bc84a06,0
c60e134f-3f6b-4a8f-bb73-8d2627d0ff70,0
447a6e68-282d-4b27-8d3f-00d15aba9787,0
64a09a2f-3a26-4080-b50a-7bef00cab478,0
b96842ef-5f4f-4fd4-9aaf-305d2bfb05f4,0
afebb4bd-ccff-4f56-ab12-c44e5efe5e62,0
efea9185-a21f-4803-a9a8-e22277ff3c05,0
5655515b-ebb4-4190-b529-0ee74edc58b5,0
ba079829-7bf8-4363-8c66-d4969a9be065,0
991e935c-c7a2-4bce-98c8-31647ec677ae,0
25d1c011-5ef2-47f4-96a1-e753ce04ca15,0
9507a5cd-2b07-49b9-8210-7295532e3c50,0
aa0642a4-c7d9-4343-8f32-50703bce767b,0
d2f28d5f-a072-4943-b79a-6685046e8d2a,0
c2fe11ee-324b-4a1d-a084-5d36b8f5172b,0
90d85759-7686-4df1-9c7d-24d8092b7f90,0
740f761e-ae80-45f6-b872-b9eaa09ec0cf,0
ae322bff-925d-475c-ab23-7036db709867,0
017ba593-63e4-42eb-9e6c-851e030754d2,0
4a906c94-5261-4f53-b3a9-a7c7a367dd19,0
0726c9ec-b3cf-4ee0-b1b7-683b617c534c,0
5f3bf1d2-1fcb-4ff0-a819-56a44a5ebac1,0
395bfe1e-c599-402e-ae96-314b78110c12,0
798ec830-4ab8-40b6-ae3b-963a4990d635,0
5a93fba6-3db8-4cec-8395-3d2309a2e7fe,0
bd6cbde2-95b9-42da-ada0-5d79ceba840a,0
20052445-4085-4fce-8cac-c405210f3adf,0
4e4f1f83-ad54-4d69-9309-f483575bcd85,0
afab352f-2ddf-4fe0-b7c5-69bf9a60b419,0
e1dda6d6-a35f-47ff-be3a-2d0ba1654a58,0
ea098d8c-cfd5-4cf8-8384-37140ca13d2a,0
3ff3dd3b-dd30-426b-9244-d0cc13bf79c8,0
c4464fcb-0bbc-4c3f-bb5b-d9864db521c2,0
af6e50b3-c29d-44d3-866a-d234c9d90aad,0
9554c269-014f-47ce-8587-0351073dfc42,0
a03ca501-3b9e-4f15-9d97-6d578100cbbd,0
b7065916-8c55-4040-a565-1a7df37b576d,0
1a68dfa4-edbb-41a5-b639-94ef2d45581b,0
fa825083-e5e3-4226-85f7-f5af707a3d52,0
c1bef542-8744-4964-9f38-f24a84f56951,0
63328d1f-0a9b-4e37-9ae2-20d7f0e4f8a7,0
6723cc5d-92d2-4384-b20f-950c8b28ab23,0
d9eb83f6-cdad-43c0-a640-10e2970907f1,0
40b3151a-4647-4c59-869a-233feadcde6b,0
a8f0fec8-60ab-4567-b052-d8c96bb29feb,0
67da5262-8263-4fb4-a34f-4f0b58e503c4,0
d9bd4cb4-4623-4c29-9b52-f42d5b19e23e,0
0e83a587-1e7f-4ae3-8a49-df206ea125d6,0
7fd6dff2-6e1e-4447-ba7d-35b7a920a068,0
5e6a57fc-9207-4e88-a0d2-0ae2b2a30c03,0
a43bb22b-becb-43ef-99ab-f2a384ca43a7,0
496f841c-c2fc-4904-8cdf-8d00d5ea749c,0
2877baf3-7a31-4c27-b1be-f67d07a7910d,0
199de4ff-3172-4c03-8ece-2079308bb1f8,0
cbacf261-88de-40e6-9d75-e5042351387c,0
cbaed607-18a6-4199-8e5c-457f3d869d0b,0
